"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/approx_kl_divergence","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/approx_kl_divergence__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/approx_kl_divergence__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/approx_kl_divergence","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/approx_kl_divergence__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/approx_kl_divergence__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/approx_kl_divergence","20260203_144832_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MAX","20260203_141744_traj_reward_fresh - offpolicy/approx_kl_divergence","20260203_141744_traj_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260203_141744_traj_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/approx_kl_divergence","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/approx_kl_divergence__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/approx_kl_divergence__MAX","20260201_191332_traj_reward_fresh - offpolicy/approx_kl_divergence","20260201_191332_traj_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260201_191332_traj_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/approx_kl_divergence","20260131_160147_step_reward_fresh_configA - offpolicy/approx_kl_divergence__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/approx_kl_divergence__MAX","20260131_160100_step_reward_fresh - offpolicy/approx_kl_divergence","20260131_160100_step_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260131_160100_step_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260131_155522_traj_reward_fresh - offpolicy/approx_kl_divergence","20260131_155522_traj_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260131_155522_traj_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/approx_kl_divergence","20260131_155911_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MAX"
"109","0.02192845195531845","0.02192845195531845","0.02192845195531845","0.03504349663853645","0.03504349663853645","0.03504349663853645","0.03735993802547455","0.03735993802547455","0.03735993802547455","0.13335829973220825","0.13335829973220825","0.13335829973220825","0.011151090264320374","0.011151090264320374","0.011151090264320374","0.19999000430107117","0.19999000430107117","0.19999000430107117","2.752042055130005","2.752042055130005","2.752042055130005","0.20476117730140686","0.20476117730140686","0.20476117730140686","0.17296671867370605","0.17296671867370605","0.17296671867370605","0.059054888784885406","0.059054888784885406","0.059054888784885406"
"110","0.032861147075891495","0.032861147075891495","0.032861147075891495","0.017649631947278976","0.017649631947278976","0.017649631947278976","0.01922055147588253","0.01922055147588253","0.01922055147588253","0.14366737008094788","0.14366737008094788","0.14366737008094788","0.013743412680923939","0.013743412680923939","0.013743412680923939","0.15326282382011414","0.15326282382011414","0.15326282382011414","2.5922513008117676","2.5922513008117676","2.5922513008117676","0.40178754925727844","0.40178754925727844","0.40178754925727844","0.20898734033107758","0.20898734033107758","0.20898734033107758","0.013339107856154442","0.013339107856154442","0.013339107856154442"
"111","0.030542850494384766","0.030542850494384766","0.030542850494384766","0.016675369814038277","0.016675369814038277","0.016675369814038277","0.02888275496661663","0.02888275496661663","0.02888275496661663","0.2699821889400482","0.2699821889400482","0.2699821889400482","0.038301292806863785","0.038301292806863785","0.038301292806863785","0.15071474015712738","0.15071474015712738","0.15071474015712738","3.145237922668457","3.145237922668457","3.145237922668457","0.5336480736732483","0.5336480736732483","0.5336480736732483","0.14996764063835144","0.14996764063835144","0.14996764063835144","0.051780518144369125","0.051780518144369125","0.051780518144369125"
"112","0.025588108226656914","0.025588108226656914","0.025588108226656914","0.019340215250849724","0.019340215250849724","0.019340215250849724","0.03465532884001732","0.03465532884001732","0.03465532884001732","0.1399463266134262","0.1399463266134262","0.1399463266134262","0.041826032102108","0.041826032102108","0.041826032102108","0.1785251945257187","0.1785251945257187","0.1785251945257187","2.7387003898620605","2.7387003898620605","2.7387003898620605","0.5038841366767883","0.5038841366767883","0.5038841366767883","0.1919395923614502","0.1919395923614502","0.1919395923614502","0.08600012212991714","0.08600012212991714","0.08600012212991714"
"113","0.017286712303757668","0.017286712303757668","0.017286712303757668","0.01386513002216816","0.01386513002216816","0.01386513002216816","0.02172711305320263","0.02172711305320263","0.02172711305320263","0.1295534372329712","0.1295534372329712","0.1295534372329712","0.04281129688024521","0.04281129688024521","0.04281129688024521","0.17055568099021912","0.17055568099021912","0.17055568099021912","4.054376602172852","4.054376602172852","4.054376602172852","0.6250057220458984","0.6250057220458984","0.6250057220458984","0.15960900485515594","0.15960900485515594","0.15960900485515594","0.029708586633205414","0.029708586633205414","0.029708586633205414"
"114","0.01723296567797661","0.01723296567797661","0.01723296567797661","0.016537120565772057","0.016537120565772057","0.016537120565772057","0.030893132090568542","0.030893132090568542","0.030893132090568542","0.16481617093086243","0.16481617093086243","0.16481617093086243","0.05446955934166908","0.05446955934166908","0.05446955934166908","0.12827260792255402","0.12827260792255402","0.12827260792255402","3.900883913040161","3.900883913040161","3.900883913040161","0.6789089441299438","0.6789089441299438","0.6789089441299438","0.17333920300006866","0.17333920300006866","0.17333920300006866","0.01078056264668703","0.01078056264668703","0.01078056264668703"
"115","0.028504367917776108","0.028504367917776108","0.028504367917776108","0.025612859055399895","0.025612859055399895","0.025612859055399895","0.02092832885682583","0.02092832885682583","0.02092832885682583","0.14671428501605988","0.14671428501605988","0.14671428501605988","0.17563873529434204","0.17563873529434204","0.17563873529434204","0.1964430958032608","0.1964430958032608","0.1964430958032608","4.217035293579102","4.217035293579102","4.217035293579102","0.5322579145431519","0.5322579145431519","0.5322579145431519","0.14335691928863525","0.14335691928863525","0.14335691928863525","0.057980284094810486","0.057980284094810486","0.057980284094810486"
"116","0.012022096663713455","0.012022096663713455","0.012022096663713455","0.02470863237977028","0.02470863237977028","0.02470863237977028","0.037536632269620895","0.037536632269620895","0.037536632269620895","0.15869292616844177","0.15869292616844177","0.15869292616844177","0.05259004607796669","0.05259004607796669","0.05259004607796669","0.19172726571559906","0.19172726571559906","0.19172726571559906","3.1873795986175537","3.1873795986175537","3.1873795986175537","0.5380831360816956","0.5380831360816956","0.5380831360816956","0.16962182521820068","0.16962182521820068","0.16962182521820068","-0.009161032736301422","-0.009161032736301422","-0.009161032736301422"
"117","0.010157685726881027","0.010157685726881027","0.010157685726881027","0.10159848630428314","0.10159848630428314","0.10159848630428314","0.01957820914685726","0.01957820914685726","0.01957820914685726","0.12452125549316406","0.12452125549316406","0.12452125549316406","0.03658882528543472","0.03658882528543472","0.03658882528543472","0.16954375803470612","0.16954375803470612","0.16954375803470612","3.4142396450042725","3.4142396450042725","3.4142396450042725","0.47371888160705566","0.47371888160705566","0.47371888160705566","0.13161881268024445","0.13161881268024445","0.13161881268024445","0.02138875238597393","0.02138875238597393","0.02138875238597393"
"118","0.005663846619427204","0.005663846619427204","0.005663846619427204","0.020088516175746918","0.020088516175746918","0.020088516175746918","0.040000736713409424","0.040000736713409424","0.040000736713409424","0.169281005859375","0.169281005859375","0.169281005859375","0.009325984865427017","0.009325984865427017","0.009325984865427017","0.16882187128067017","0.16882187128067017","0.16882187128067017","3.8201630115509033","3.8201630115509033","3.8201630115509033","0.5658762454986572","0.5658762454986572","0.5658762454986572","0.18319451808929443","0.18319451808929443","0.18319451808929443","-0.005340302363038063","-0.005340302363038063","-0.005340302363038063"
"119","0.03102394938468933","0.03102394938468933","0.03102394938468933","0.013802098110318184","0.013802098110318184","0.013802098110318184","0.03691289201378822","0.03691289201378822","0.03691289201378822","0.1490112692117691","0.1490112692117691","0.1490112692117691","0.023395217955112457","0.023395217955112457","0.023395217955112457","0.14712496101856232","0.14712496101856232","0.14712496101856232","5.171500205993652","5.171500205993652","5.171500205993652","0.49874091148376465","0.49874091148376465","0.49874091148376465","0.18300163745880127","0.18300163745880127","0.18300163745880127","0.007509665098041296","0.007509665098041296","0.007509665098041296"
"120","0.026579150930047035","0.026579150930047035","0.026579150930047035","0.017378071323037148","0.017378071323037148","0.017378071323037148","0.041966184973716736","0.041966184973716736","0.041966184973716736","0.1422916203737259","0.1422916203737259","0.1422916203737259","0.025590388104319572","0.025590388104319572","0.025590388104319572","0.15969479084014893","0.15969479084014893","0.15969479084014893","4.363734245300293","4.363734245300293","4.363734245300293","0.6185925006866455","0.6185925006866455","0.6185925006866455","0.20496748387813568","0.20496748387813568","0.20496748387813568","-0.014892361126840115","-0.014892361126840115","-0.014892361126840115"
"121","0.016032595187425613","0.016032595187425613","0.016032595187425613","0.012801626697182655","0.012801626697182655","0.012801626697182655","0.03189053386449814","0.03189053386449814","0.03189053386449814","0.11150353401899338","0.11150353401899338","0.11150353401899338","0.014501780271530151","0.014501780271530151","0.014501780271530151","0.18041080236434937","0.18041080236434937","0.18041080236434937","4.218104362487793","4.218104362487793","4.218104362487793","0.793024480342865","0.793024480342865","0.793024480342865","0.2052137553691864","0.2052137553691864","0.2052137553691864","0.17457188665866852","0.17457188665866852","0.17457188665866852"
"122","0.016626033931970596","0.016626033931970596","0.016626033931970596","0.01939522475004196","0.01939522475004196","0.01939522475004196","0.02755054086446762","0.02755054086446762","0.02755054086446762","0.12407968193292618","0.12407968193292618","0.12407968193292618","0.05692754313349724","0.05692754313349724","0.05692754313349724","0.16494672000408173","0.16494672000408173","0.16494672000408173","4.385313510894775","4.385313510894775","4.385313510894775","0.6409668922424316","0.6409668922424316","0.6409668922424316","0.20356670022010803","0.20356670022010803","0.20356670022010803","-0.0018432970391586423","-0.0018432970391586423","-0.0018432970391586423"
"123","0.017279736697673798","0.017279736697673798","0.017279736697673798","0.09470324218273163","0.09470324218273163","0.09470324218273163","0.03287526220083237","0.03287526220083237","0.03287526220083237","0.13520166277885437","0.13520166277885437","0.13520166277885437","0.06039847433567047","0.06039847433567047","0.06039847433567047","0.18221697211265564","0.18221697211265564","0.18221697211265564","3.5740528106689453","3.5740528106689453","3.5740528106689453","0.36734920740127563","0.36734920740127563","0.36734920740127563","0.20757661759853363","0.20757661759853363","0.20757661759853363","0.04711353778839111","0.04711353778839111","0.04711353778839111"
"124","0.01634928397834301","0.01634928397834301","0.01634928397834301","0.016368741169571877","0.016368741169571877","0.016368741169571877","0.03274812549352646","0.03274812549352646","0.03274812549352646","0.16045600175857544","0.16045600175857544","0.16045600175857544","0.02002173662185669","0.02002173662185669","0.02002173662185669","0.23186269402503967","0.23186269402503967","0.23186269402503967","5.494027614593506","5.494027614593506","5.494027614593506","0.34684550762176514","0.34684550762176514","0.34684550762176514","0.16300542652606964","0.16300542652606964","0.16300542652606964","-0.0019450754625722766","-0.0019450754625722766","-0.0019450754625722766"
"125","0.02038699761033058","0.02038699761033058","0.02038699761033058","0.021688168868422508","0.021688168868422508","0.021688168868422508","0.045985206961631775","0.045985206961631775","0.045985206961631775","0.1404501497745514","0.1404501497745514","0.1404501497745514","0.0266449972987175","0.0266449972987175","0.0266449972987175","0.1584111601114273","0.1584111601114273","0.1584111601114273","5.311983108520508","5.311983108520508","5.311983108520508","0.5762975811958313","0.5762975811958313","0.5762975811958313","0.1905229240655899","0.1905229240655899","0.1905229240655899","-0.011438370682299137","-0.011438370682299137","-0.011438370682299137"
"126","0.023657238110899925","0.023657238110899925","0.023657238110899925","0.008171561174094677","0.008171561174094677","0.008171561174094677","0.045633506029844284","0.045633506029844284","0.045633506029844284","0.1723826378583908","0.1723826378583908","0.1723826378583908","0.046021364629268646","0.046021364629268646","0.046021364629268646","0.1459844708442688","0.1459844708442688","0.1459844708442688","5.357996463775635","5.357996463775635","5.357996463775635","1.1459392309188843","1.1459392309188843","1.1459392309188843","0.17554397881031036","0.17554397881031036","0.17554397881031036","0.14347714185714722","0.14347714185714722","0.14347714185714722"
"127","0.009188428521156311","0.009188428521156311","0.009188428521156311","0.014292122796177864","0.014292122796177864","0.014292122796177864","0.04129575192928314","0.04129575192928314","0.04129575192928314","0.12016944587230682","0.12016944587230682","0.12016944587230682","0.0663687214255333","0.0663687214255333","0.0663687214255333","0.13526949286460876","0.13526949286460876","0.13526949286460876","5.6427435874938965","5.6427435874938965","5.6427435874938965","0.7871707677841187","0.7871707677841187","0.7871707677841187","0.17771652340888977","0.17771652340888977","0.17771652340888977","-0.008436275646090508","-0.008436275646090508","-0.008436275646090508"
"128","0.015501515939831734","0.015501515939831734","0.015501515939831734","0.021429097279906273","0.021429097279906273","0.021429097279906273","0.024609839543700218","0.024609839543700218","0.024609839543700218","0.12123311311006546","0.12123311311006546","0.12123311311006546","0.05425077676773071","0.05425077676773071","0.05425077676773071","0.15809562802314758","0.15809562802314758","0.15809562802314758","5.819605827331543","5.819605827331543","5.819605827331543","0.6950951814651489","0.6950951814651489","0.6950951814651489","0.1680871695280075","0.1680871695280075","0.1680871695280075","0.01140513550490141","0.01140513550490141","0.01140513550490141"
"129","0.002325565554201603","0.002325565554201603","0.002325565554201603","0.009599238634109497","0.009599238634109497","0.009599238634109497","0.03882583975791931","0.03882583975791931","0.03882583975791931","0.1333366185426712","0.1333366185426712","0.1333366185426712","0.04238298907876015","0.04238298907876015","0.04238298907876015","0.16476818919181824","0.16476818919181824","0.16476818919181824","6.883357524871826","6.883357524871826","6.883357524871826","0.7530147433280945","0.7530147433280945","0.7530147433280945","0.232279971241951","0.232279971241951","0.232279971241951","0.004367211367934942","0.004367211367934942","0.004367211367934942"
"130","0.0204774197191","0.0204774197191","0.0204774197191","0.01644756831228733","0.01644756831228733","0.01644756831228733","0.03224753960967064","0.03224753960967064","0.03224753960967064","0.17252284288406372","0.17252284288406372","0.17252284288406372","0.02266002632677555","0.02266002632677555","0.02266002632677555","0.17743638157844543","0.17743638157844543","0.17743638157844543","6.282876491546631","6.282876491546631","6.282876491546631","0.8475320935249329","0.8475320935249329","0.8475320935249329","0.20178110897541046","0.20178110897541046","0.20178110897541046","0.01985669508576393","0.01985669508576393","0.01985669508576393"
"131","0.021295255050063133","0.021295255050063133","0.021295255050063133","0.01708024926483631","0.01708024926483631","0.01708024926483631","0.040650080889463425","0.040650080889463425","0.040650080889463425","0.1409836858510971","0.1409836858510971","0.1409836858510971","0.038513705134391785","0.038513705134391785","0.038513705134391785","0.19320139288902283","0.19320139288902283","0.19320139288902283","6.406022548675537","6.406022548675537","6.406022548675537","1.0805226564407349","1.0805226564407349","1.0805226564407349","0.1647980958223343","0.1647980958223343","0.1647980958223343","-0.009649348445236683","-0.009649348445236683","-0.009649348445236683"
"132","0.02677806094288826","0.02677806094288826","0.02677806094288826","0.025633493438363075","0.025633493438363075","0.025633493438363075","0.036565251648426056","0.036565251648426056","0.036565251648426056","0.14692971110343933","0.14692971110343933","0.14692971110343933","0.20177291333675385","0.20177291333675385","0.20177291333675385","0.16514776647090912","0.16514776647090912","0.16514776647090912","6.299973964691162","6.299973964691162","6.299973964691162","0.5986689925193787","0.5986689925193787","0.5986689925193787","0.194360613822937","0.194360613822937","0.194360613822937","-0.0015890991780906916","-0.0015890991780906916","-0.0015890991780906916"
"133","0.013258830644190311","0.013258830644190311","0.013258830644190311","0.023946983739733696","0.023946983739733696","0.023946983739733696","0.03640150651335716","0.03640150651335716","0.03640150651335716","0.15464866161346436","0.15464866161346436","0.15464866161346436","0.03013712354004383","0.03013712354004383","0.03013712354004383","0.17310068011283875","0.17310068011283875","0.17310068011283875","7.663715839385986","7.663715839385986","7.663715839385986","0.6255039572715759","0.6255039572715759","0.6255039572715759","0.1874414086341858","0.1874414086341858","0.1874414086341858","0.017108699306845665","0.017108699306845665","0.017108699306845665"
"134","0.021800583228468895","0.021800583228468895","0.021800583228468895","0.015355359762907028","0.015355359762907028","0.015355359762907028","0.03574554622173309","0.03574554622173309","0.03574554622173309","0.1802479773759842","0.1802479773759842","0.1802479773759842","0.044812630861997604","0.044812630861997604","0.044812630861997604","0.13251550495624542","0.13251550495624542","0.13251550495624542","7.263396739959717","7.263396739959717","7.263396739959717","0.4112429916858673","0.4112429916858673","0.4112429916858673","0.1704261302947998","0.1704261302947998","0.1704261302947998","0.004539933986961842","0.004539933986961842","0.004539933986961842"
"135","0.023799264803528786","0.023799264803528786","0.023799264803528786","0.01801096647977829","0.01801096647977829","0.01801096647977829","0.03388043865561485","0.03388043865561485","0.03388043865561485","0.15424290299415588","0.15424290299415588","0.15424290299415588","0.0393933430314064","0.0393933430314064","0.0393933430314064","0.19030940532684326","0.19030940532684326","0.19030940532684326","8.400768280029297","8.400768280029297","8.400768280029297","0.6939487457275391","0.6939487457275391","0.6939487457275391","0.21508461236953735","0.21508461236953735","0.21508461236953735","0.018619416281580925","0.018619416281580925","0.018619416281580925"
"136","0.006837276741862297","0.006837276741862297","0.006837276741862297","0.03282514587044716","0.03282514587044716","0.03282514587044716","0.029589036479592323","0.029589036479592323","0.029589036479592323","0.11968845129013062","0.11968845129013062","0.11968845129013062","0.18525207042694092","0.18525207042694092","0.18525207042694092","0.1894235461950302","0.1894235461950302","0.1894235461950302","7.771175384521484","7.771175384521484","7.771175384521484","0.8402674794197083","0.8402674794197083","0.8402674794197083","0.1608944833278656","0.1608944833278656","0.1608944833278656","-0.01225817110389471","-0.01225817110389471","-0.01225817110389471"
"137","0.025271857157349586","0.025271857157349586","0.025271857157349586","0.02051028236746788","0.02051028236746788","0.02051028236746788","0.036387309432029724","0.036387309432029724","0.036387309432029724","0.13206496834754944","0.13206496834754944","0.13206496834754944","0.03186972811818123","0.03186972811818123","0.03186972811818123","0.17447732388973236","0.17447732388973236","0.17447732388973236","8.368370056152344","8.368370056152344","8.368370056152344","0.6302493810653687","0.6302493810653687","0.6302493810653687","0.15959708392620087","0.15959708392620087","0.15959708392620087","0.0782148465514183","0.0782148465514183","0.0782148465514183"
"138","0.01718144491314888","0.01718144491314888","0.01718144491314888","0.031042033806443214","0.031042033806443214","0.031042033806443214","0.03912810981273651","0.03912810981273651","0.03912810981273651","0.15049874782562256","0.15049874782562256","0.15049874782562256","0.01772233657538891","0.01772233657538891","0.01772233657538891","0.17853623628616333","0.17853623628616333","0.17853623628616333","8.262065887451172","8.262065887451172","8.262065887451172","0.9291729927062988","0.9291729927062988","0.9291729927062988","0.16898243129253387","0.16898243129253387","0.16898243129253387","-0.004643417429178953","-0.004643417429178953","-0.004643417429178953"
"139","0.016189102083444595","0.016189102083444595","0.016189102083444595","0.027099382132291794","0.027099382132291794","0.027099382132291794","0.030256692320108414","0.030256692320108414","0.030256692320108414","0.16005495190620422","0.16005495190620422","0.16005495190620422","0.016802305355668068","0.016802305355668068","0.016802305355668068","0.20981907844543457","0.20981907844543457","0.20981907844543457","8.065770149230957","8.065770149230957","8.065770149230957","0.5822916030883789","0.5822916030883789","0.5822916030883789","0.16787593066692352","0.16787593066692352","0.16787593066692352","-0.0007379355374723673","-0.0007379355374723673","-0.0007379355374723673"
"140","0.07042868435382843","0.07042868435382843","0.07042868435382843","0.016595961526036263","0.016595961526036263","0.016595961526036263","0.05303776264190674","0.05303776264190674","0.05303776264190674","0.16822245717048645","0.16822245717048645","0.16822245717048645","0.06368367373943329","0.06368367373943329","0.06368367373943329","0.13496774435043335","0.13496774435043335","0.13496774435043335","8.932352066040039","8.932352066040039","8.932352066040039","0.5371793508529663","0.5371793508529663","0.5371793508529663","0.2165990024805069","0.2165990024805069","0.2165990024805069","0.0269485954195261","0.0269485954195261","0.0269485954195261"
"141","0.022248515859246254","0.022248515859246254","0.022248515859246254","0.009329548105597496","0.009329548105597496","0.009329548105597496","0.029976509511470795","0.029976509511470795","0.029976509511470795","0.12693263590335846","0.12693263590335846","0.12693263590335846","0.04018447548151016","0.04018447548151016","0.04018447548151016","0.17087605595588684","0.17087605595588684","0.17087605595588684","8.73587703704834","8.73587703704834","8.73587703704834","0.7582169771194458","0.7582169771194458","0.7582169771194458","0.1825813502073288","0.1825813502073288","0.1825813502073288","0.000823223905172199","0.000823223905172199","0.000823223905172199"
"142","0.018901214003562927","0.018901214003562927","0.018901214003562927","0.01829412207007408","0.01829412207007408","0.01829412207007408","0.03378438204526901","0.03378438204526901","0.03378438204526901","0.23875299096107483","0.23875299096107483","0.23875299096107483","0.025253161787986755","0.025253161787986755","0.025253161787986755","0.19709083437919617","0.19709083437919617","0.19709083437919617","9.059332847595215","9.059332847595215","9.059332847595215","1.214357852935791","1.214357852935791","1.214357852935791","0.2622782289981842","0.2622782289981842","0.2622782289981842","-0.005830425303429365","-0.005830425303429365","-0.005830425303429365"
"143","0.019374392926692963","0.019374392926692963","0.019374392926692963","0.026702117174863815","0.026702117174863815","0.026702117174863815","0.03783737123012543","0.03783737123012543","0.03783737123012543","0.1278727650642395","0.1278727650642395","0.1278727650642395","0.06099609285593033","0.06099609285593033","0.06099609285593033","0.17326109111309052","0.17326109111309052","0.17326109111309052","9.008709907531738","9.008709907531738","9.008709907531738","1.3525441884994507","1.3525441884994507","1.3525441884994507","0.22072769701480865","0.22072769701480865","0.22072769701480865","-0.013904288411140442","-0.013904288411140442","-0.013904288411140442"
"144","0.029467513784766197","0.029467513784766197","0.029467513784766197","0.017396042123436928","0.017396042123436928","0.017396042123436928","0.028010888025164604","0.028010888025164604","0.028010888025164604","0.15746086835861206","0.15746086835861206","0.15746086835861206","0.038482870906591415","0.038482870906591415","0.038482870906591415","0.17910441756248474","0.17910441756248474","0.17910441756248474","9.639546394348145","9.639546394348145","9.639546394348145","0.8964887261390686","0.8964887261390686","0.8964887261390686","0.19775138795375824","0.19775138795375824","0.19775138795375824","-0.018708979710936546","-0.018708979710936546","-0.018708979710936546"
"145","0.016948191449046135","0.016948191449046135","0.016948191449046135","0.01979002356529236","0.01979002356529236","0.01979002356529236","0.02822175621986389","0.02822175621986389","0.02822175621986389","0.1118408590555191","0.1118408590555191","0.1118408590555191","0.0054457890801131725","0.0054457890801131725","0.0054457890801131725","0.17350278794765472","0.17350278794765472","0.17350278794765472","10.73922061920166","10.73922061920166","10.73922061920166","1.0252324342727661","1.0252324342727661","1.0252324342727661","0.19045297801494598","0.19045297801494598","0.19045297801494598","0.006651229690760374","0.006651229690760374","0.006651229690760374"
"146","0.005728072952479124","0.005728072952479124","0.005728072952479124","0.006365591660141945","0.006365591660141945","0.006365591660141945","0.03673239052295685","0.03673239052295685","0.03673239052295685","0.11816893517971039","0.11816893517971039","0.11816893517971039","0.037032634019851685","0.037032634019851685","0.037032634019851685","0.19882340729236603","0.19882340729236603","0.19882340729236603","9.844653129577637","9.844653129577637","9.844653129577637","1.23812735080719","1.23812735080719","1.23812735080719","0.19318261742591858","0.19318261742591858","0.19318261742591858","0.01382333505898714","0.01382333505898714","0.01382333505898714"
"147","0.024451490491628647","0.024451490491628647","0.024451490491628647","0.006668045185506344","0.006668045185506344","0.006668045185506344","0.03922899067401886","0.03922899067401886","0.03922899067401886","0.15697219967842102","0.15697219967842102","0.15697219967842102","0.015251350589096546","0.015251350589096546","0.015251350589096546","0.183873251080513","0.183873251080513","0.183873251080513","10.268904685974121","10.268904685974121","10.268904685974121","0.7269521355628967","0.7269521355628967","0.7269521355628967","0.17157433927059174","0.17157433927059174","0.17157433927059174","0.03016297146677971","0.03016297146677971","0.03016297146677971"
"148","0.006182543002068996","0.006182543002068996","0.006182543002068996","0.014501570723950863","0.014501570723950863","0.014501570723950863","0.03440413624048233","0.03440413624048233","0.03440413624048233","0.15968255698680878","0.15968255698680878","0.15968255698680878","0.05095868557691574","0.05095868557691574","0.05095868557691574","0.17347797751426697","0.17347797751426697","0.17347797751426697","9.012742042541504","9.012742042541504","9.012742042541504","1.0264363288879395","1.0264363288879395","1.0264363288879395","0.1895277351140976","0.1895277351140976","0.1895277351140976","-0.00922552403062582","-0.00922552403062582","-0.00922552403062582"
"149","0.024593625217676163","0.024593625217676163","0.024593625217676163","0.013203145004808903","0.013203145004808903","0.013203145004808903","0.04695476219058037","0.04695476219058037","0.04695476219058037","0.15878871083259583","0.15878871083259583","0.15878871083259583","0.048489704728126526","0.048489704728126526","0.048489704728126526","0.16364344954490662","0.16364344954490662","0.16364344954490662","10.322196006774902","10.322196006774902","10.322196006774902","0.6867543458938599","0.6867543458938599","0.6867543458938599","0.20359836518764496","0.20359836518764496","0.20359836518764496","-0.007836317643523216","-0.007836317643523216","-0.007836317643523216"
"150","0.07243582606315613","0.07243582606315613","0.07243582606315613","0.013847359456121922","0.013847359456121922","0.013847359456121922","0.037412747740745544","0.037412747740745544","0.037412747740745544","0.14790131151676178","0.14790131151676178","0.14790131151676178","0.029290365055203438","0.029290365055203438","0.029290365055203438","0.15153849124908447","0.15153849124908447","0.15153849124908447","10.99325180053711","10.99325180053711","10.99325180053711","0.8443036079406738","0.8443036079406738","0.8443036079406738","0.23628798127174377","0.23628798127174377","0.23628798127174377","-0.010025489144027233","-0.010025489144027233","-0.010025489144027233"
"151","0.019797999411821365","0.019797999411821365","0.019797999411821365","0.029177529737353325","0.029177529737353325","0.029177529737353325","0.04151885583996773","0.04151885583996773","0.04151885583996773","0.10807585716247559","0.10807585716247559","0.10807585716247559","0.0324048288166523","0.0324048288166523","0.0324048288166523","0.3201490342617035","0.3201490342617035","0.3201490342617035","12.084202766418457","12.084202766418457","12.084202766418457","0.9524704813957214","0.9524704813957214","0.9524704813957214","0.1933370977640152","0.1933370977640152","0.1933370977640152","0.012959733605384827","0.012959733605384827","0.012959733605384827"
"152","0.0060995519161224365","0.0060995519161224365","0.0060995519161224365","0.02389158308506012","0.02389158308506012","0.02389158308506012","0.028573883697390556","0.028573883697390556","0.028573883697390556","0.15118353068828583","0.15118353068828583","0.15118353068828583","0.03573930263519287","0.03573930263519287","0.03573930263519287","0.15152215957641602","0.15152215957641602","0.15152215957641602","9.943343162536621","9.943343162536621","9.943343162536621","1.0527657270431519","1.0527657270431519","1.0527657270431519","0.12864434719085693","0.12864434719085693","0.12864434719085693","0.04897378757596016","0.04897378757596016","0.04897378757596016"
"153","0.021896393969655037","0.021896393969655037","0.021896393969655037","0.022199278697371483","0.022199278697371483","0.022199278697371483","0.0318266786634922","0.0318266786634922","0.0318266786634922","0.1541767120361328","0.1541767120361328","0.1541767120361328","0.02049090899527073","0.02049090899527073","0.02049090899527073","0.17122860252857208","0.17122860252857208","0.17122860252857208","9.562527656555176","9.562527656555176","9.562527656555176","0.896276593208313","0.896276593208313","0.896276593208313","0.2088155299425125","0.2088155299425125","0.2088155299425125","0.0832858607172966","0.0832858607172966","0.0832858607172966"
"154","0.017212020233273506","0.017212020233273506","0.017212020233273506","0.02552742138504982","0.02552742138504982","0.02552742138504982","0.03526121750473976","0.03526121750473976","0.03526121750473976","0.16127590835094452","0.16127590835094452","0.16127590835094452","0.07585040479898453","0.07585040479898453","0.07585040479898453","0.17144548892974854","0.17144548892974854","0.17144548892974854","11.021591186523438","11.021591186523438","11.021591186523438","0.9629947543144226","0.9629947543144226","0.9629947543144226","0.20057173073291779","0.20057173073291779","0.20057173073291779","-0.006020938511937857","-0.006020938511937857","-0.006020938511937857"
"155","0.014483610168099403","0.014483610168099403","0.014483610168099403","0.00743138650432229","0.00743138650432229","0.00743138650432229","0.033786747604608536","0.033786747604608536","0.033786747604608536","0.1309264898300171","0.1309264898300171","0.1309264898300171","0.05324646458029747","0.05324646458029747","0.05324646458029747","0.18710185587406158","0.18710185587406158","0.18710185587406158","8.507014274597168","8.507014274597168","8.507014274597168","0.6219971179962158","0.6219971179962158","0.6219971179962158","0.21161645650863647","0.21161645650863647","0.21161645650863647","0.0012414243537932634","0.0012414243537932634","0.0012414243537932634"
