"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor_train/grad_norm","20260203_145728_traj_reward_fresh_configA_age1500 - actor_train/grad_norm__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor_train/grad_norm__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor_train/grad_norm","20260203_145221_traj_reward_fresh_configA_age1000 - actor_train/grad_norm__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor_train/grad_norm__MAX","20260203_144832_traj_reward_fresh_configA - actor_train/grad_norm","20260203_144832_traj_reward_fresh_configA - actor_train/grad_norm__MIN","20260203_144832_traj_reward_fresh_configA - actor_train/grad_norm__MAX","20260203_141744_traj_reward_fresh - actor_train/grad_norm","20260203_141744_traj_reward_fresh - actor_train/grad_norm__MIN","20260203_141744_traj_reward_fresh - actor_train/grad_norm__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor_train/grad_norm","20260201_191930_traj_reward_fresh_configA_IS - actor_train/grad_norm__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor_train/grad_norm__MAX","20260201_191332_traj_reward_fresh - actor_train/grad_norm","20260201_191332_traj_reward_fresh - actor_train/grad_norm__MIN","20260201_191332_traj_reward_fresh - actor_train/grad_norm__MAX","20260131_160147_step_reward_fresh_configA - actor_train/grad_norm","20260131_160147_step_reward_fresh_configA - actor_train/grad_norm__MIN","20260131_160147_step_reward_fresh_configA - actor_train/grad_norm__MAX","20260131_160100_step_reward_fresh - actor_train/grad_norm","20260131_160100_step_reward_fresh - actor_train/grad_norm__MIN","20260131_160100_step_reward_fresh - actor_train/grad_norm__MAX","20260131_155522_traj_reward_fresh - actor_train/grad_norm","20260131_155522_traj_reward_fresh - actor_train/grad_norm__MIN","20260131_155522_traj_reward_fresh - actor_train/grad_norm__MAX","20260131_155911_traj_reward_fresh_configA - actor_train/grad_norm","20260131_155911_traj_reward_fresh_configA - actor_train/grad_norm__MIN","20260131_155911_traj_reward_fresh_configA - actor_train/grad_norm__MAX"
"80","0","0","0","0","0","0","0","0","0","75.63261413574219","75.63261413574219","75.63261413574219","0","0","0","150.82952880859375","150.82952880859375","150.82952880859375","0","0","0","72.02166748046875","72.02166748046875","72.02166748046875","105.22970581054688","105.22970581054688","105.22970581054688","0","0","0"
"81","0","0","0","0","0","0","0","0","0","48.4174690246582","48.4174690246582","48.4174690246582","0","0","0","222.2904510498047","222.2904510498047","222.2904510498047","0","0","0","95.68024444580078","95.68024444580078","95.68024444580078","136.36248779296875","136.36248779296875","136.36248779296875","0","0","0"
"82","0","0","0","0","0","0","0","0","0","61.02961349487305","61.02961349487305","61.02961349487305","0","0","0","163.9334259033203","163.9334259033203","163.9334259033203","0","0","0","165.9522705078125","165.9522705078125","165.9522705078125","105.93704223632812","105.93704223632812","105.93704223632812","0","0","0"
"83","0","0","0","0","0","0","0","0","0","62.96332931518555","62.96332931518555","62.96332931518555","0","0","0","144.2207794189453","144.2207794189453","144.2207794189453","0","0","0","110.13099670410156","110.13099670410156","110.13099670410156","120.50170135498047","120.50170135498047","120.50170135498047","0","0","0"
"84","0","0","0","0","0","0","0","0","0","82.30435180664062","82.30435180664062","82.30435180664062","0","0","0","190.3462371826172","190.3462371826172","190.3462371826172","0","0","0","148.0396270751953","148.0396270751953","148.0396270751953","145.68382263183594","145.68382263183594","145.68382263183594","0","0","0"
"85","0","0","0","0","0","0","0","0","0","102.77598571777344","102.77598571777344","102.77598571777344","0","0","0","236.35995483398438","236.35995483398438","236.35995483398438","0","0","0","154.17173767089844","154.17173767089844","154.17173767089844","134.13113403320312","134.13113403320312","134.13113403320312","0","0","0"
"86","0","0","0","0","0","0","0","0","0","66.2363510131836","66.2363510131836","66.2363510131836","0","0","0","157.52069091796875","157.52069091796875","157.52069091796875","0","0","0","50.21758270263672","50.21758270263672","50.21758270263672","160.0271759033203","160.0271759033203","160.0271759033203","0","0","0"
"87","0","0","0","0","0","0","0","0","0","63.322532653808594","63.322532653808594","63.322532653808594","0","0","0","173.95919799804688","173.95919799804688","173.95919799804688","0","0","0","59.137447357177734","59.137447357177734","59.137447357177734","117.41902923583984","117.41902923583984","117.41902923583984","0","0","0"
"88","0","0","0","0","0","0","0","0","0","88.90486145019531","88.90486145019531","88.90486145019531","0","0","0","133.96298217773438","133.96298217773438","133.96298217773438","0","0","0","112.02674865722656","112.02674865722656","112.02674865722656","193.02500915527344","193.02500915527344","193.02500915527344","0","0","0"
"89","0","0","0","0","0","0","0","0","0","48.26192092895508","48.26192092895508","48.26192092895508","0","0","0","312.27630615234375","312.27630615234375","312.27630615234375","0","0","0","191.71803283691406","191.71803283691406","191.71803283691406","193.47096252441406","193.47096252441406","193.47096252441406","0","0","0"
"90","0","0","0","0","0","0","0","0","0","67.35240173339844","67.35240173339844","67.35240173339844","0","0","0","256.6790771484375","256.6790771484375","256.6790771484375","0","0","0","217.14076232910156","217.14076232910156","217.14076232910156","265.5005798339844","265.5005798339844","265.5005798339844","0","0","0"
"91","0","0","0","0","0","0","0","0","0","38.07384490966797","38.07384490966797","38.07384490966797","0","0","0","117.35877990722656","117.35877990722656","117.35877990722656","0","0","0","302.6568298339844","302.6568298339844","302.6568298339844","97.49274444580078","97.49274444580078","97.49274444580078","0","0","0"
"92","0","0","0","0","0","0","0","0","0","89.09706115722656","89.09706115722656","89.09706115722656","0","0","0","180.36122131347656","180.36122131347656","180.36122131347656","0","0","0","100.89801025390625","100.89801025390625","100.89801025390625","143.6361541748047","143.6361541748047","143.6361541748047","0","0","0"
"93","0","0","0","0","0","0","0","0","0","67.72584533691406","67.72584533691406","67.72584533691406","0","0","0","209.72274780273438","209.72274780273438","209.72274780273438","0","0","0","85.00450897216797","85.00450897216797","85.00450897216797","144.96917724609375","144.96917724609375","144.96917724609375","0","0","0"
"94","0","0","0","0","0","0","0","0","0","67.65767669677734","67.65767669677734","67.65767669677734","0","0","0","117.29530334472656","117.29530334472656","117.29530334472656","0","0","0","82.29966735839844","82.29966735839844","82.29966735839844","319.10809326171875","319.10809326171875","319.10809326171875","0","0","0"
"95","0","0","0","0","0","0","0","0","0","58.73628234863281","58.73628234863281","58.73628234863281","0","0","0","228.19252014160156","228.19252014160156","228.19252014160156","0","0","0","70.02967834472656","70.02967834472656","70.02967834472656","102.19499969482422","102.19499969482422","102.19499969482422","0","0","0"
"96","0","0","0","0","0","0","0","0","0","60.088409423828125","60.088409423828125","60.088409423828125","0","0","0","136.18617248535156","136.18617248535156","136.18617248535156","0","0","0","101.0177001953125","101.0177001953125","101.0177001953125","134.75857543945312","134.75857543945312","134.75857543945312","0","0","0"
"97","0","0","0","0","0","0","0","0","0","114.01616668701172","114.01616668701172","114.01616668701172","0","0","0","169.1700439453125","169.1700439453125","169.1700439453125","0","0","0","64.50968170166016","64.50968170166016","64.50968170166016","172.0386962890625","172.0386962890625","172.0386962890625","0","0","0"
"98","0","0","0","0","0","0","0","0","0","44.769508361816406","44.769508361816406","44.769508361816406","0","0","0","216.12112426757812","216.12112426757812","216.12112426757812","0","0","0","77.5123062133789","77.5123062133789","77.5123062133789","197.56085205078125","197.56085205078125","197.56085205078125","0","0","0"
"99","0","0","0","0","0","0","0","0","0","47.00096893310547","47.00096893310547","47.00096893310547","0","0","0","187.02487182617188","187.02487182617188","187.02487182617188","0","0","0","91.23112487792969","91.23112487792969","91.23112487792969","218.0309295654297","218.0309295654297","218.0309295654297","0","0","0"
"100","0","0","0","0","0","0","0","0","0","39.20781326293945","39.20781326293945","39.20781326293945","0","0","0","172.04623413085938","172.04623413085938","172.04623413085938","0","0","0","257.3071594238281","257.3071594238281","257.3071594238281","157.4287109375","157.4287109375","157.4287109375","0","0","0"
"101","0","0","0","0","0","0","0","0","0","78.93561553955078","78.93561553955078","78.93561553955078","0","0","0","103.54055786132812","103.54055786132812","103.54055786132812","0","0","0","269.2682800292969","269.2682800292969","269.2682800292969","135.96681213378906","135.96681213378906","135.96681213378906","0","0","0"
"102","0","0","0","0","0","0","0","0","0","129.27731323242188","129.27731323242188","129.27731323242188","0","0","0","121.42921447753906","121.42921447753906","121.42921447753906","0","0","0","96.54888916015625","96.54888916015625","96.54888916015625","89.51256561279297","89.51256561279297","89.51256561279297","0","0","0"
"103","0","0","0","0","0","0","0","0","0","73.35488891601562","73.35488891601562","73.35488891601562","0","0","0","264.711181640625","264.711181640625","264.711181640625","0","0","0","133.6244354248047","133.6244354248047","133.6244354248047","200.75599670410156","200.75599670410156","200.75599670410156","0","0","0"
"104","0","0","0","0","0","0","0","0","0","34.219608306884766","34.219608306884766","34.219608306884766","0","0","0","100.39067840576172","100.39067840576172","100.39067840576172","0","0","0","100.29652404785156","100.29652404785156","100.29652404785156","115.52198791503906","115.52198791503906","115.52198791503906","0","0","0"
"105","0","0","0","0","0","0","0","0","0","24.875049591064453","24.875049591064453","24.875049591064453","0","0","0","212.96133422851562","212.96133422851562","212.96133422851562","0","0","0","39.2161979675293","39.2161979675293","39.2161979675293","87.47066497802734","87.47066497802734","87.47066497802734","0","0","0"
"106","0","0","0","0","0","0","0","0","0","147.978515625","147.978515625","147.978515625","0","0","0","125.66118621826172","125.66118621826172","125.66118621826172","0","0","0","82.54007720947266","82.54007720947266","82.54007720947266","129.79042053222656","129.79042053222656","129.79042053222656","0","0","0"
"107","0","0","0","0","0","0","0","0","0","66.59722137451172","66.59722137451172","66.59722137451172","0","0","0","139.48385620117188","139.48385620117188","139.48385620117188","0","0","0","79.57167053222656","79.57167053222656","79.57167053222656","139.3745880126953","139.3745880126953","139.3745880126953","0","0","0"
"108","0","0","0","0","0","0","0","0","0","49.074058532714844","49.074058532714844","49.074058532714844","0","0","0","117.41712951660156","117.41712951660156","117.41712951660156","0","0","0","42.27775192260742","42.27775192260742","42.27775192260742","144.0934295654297","144.0934295654297","144.0934295654297","0","0","0"
"109","0","0","0","0","0","0","0","0","0","61.49165725708008","61.49165725708008","61.49165725708008","0","0","0","167.09576416015625","167.09576416015625","167.09576416015625","0","0","0","54.33677291870117","54.33677291870117","54.33677291870117","155.15725708007812","155.15725708007812","155.15725708007812","0","0","0"
"110","0","0","0","0","0","0","0","0","0","53.224388122558594","53.224388122558594","53.224388122558594","0","0","0","120.26505279541016","120.26505279541016","120.26505279541016","0","0","0","40.00303649902344","40.00303649902344","40.00303649902344","136.54754638671875","136.54754638671875","136.54754638671875","0","0","0"
"111","0","0","0","0","0","0","0","0","0","221.7890167236328","221.7890167236328","221.7890167236328","0","0","0","190.73529052734375","190.73529052734375","190.73529052734375","0","0","0","77.93450164794922","77.93450164794922","77.93450164794922","179.7962188720703","179.7962188720703","179.7962188720703","0","0","0"
"112","0","0","0","0","0","0","0","0","0","63.638282775878906","63.638282775878906","63.638282775878906","0","0","0","165.6507110595703","165.6507110595703","165.6507110595703","0","0","0","62.219825744628906","62.219825744628906","62.219825744628906","190.65606689453125","190.65606689453125","190.65606689453125","0","0","0"
"113","0","0","0","0","0","0","0","0","0","61.03007888793945","61.03007888793945","61.03007888793945","0","0","0","127.09729766845703","127.09729766845703","127.09729766845703","0","0","0","96.15608978271484","96.15608978271484","96.15608978271484","126.6413803100586","126.6413803100586","126.6413803100586","0","0","0"
"114","0","0","0","0","0","0","0","0","0","61.1383171081543","61.1383171081543","61.1383171081543","0","0","0","220.22128295898438","220.22128295898438","220.22128295898438","0","0","0","93.74319458007812","93.74319458007812","93.74319458007812","97.7458267211914","97.7458267211914","97.7458267211914","0","0","0"
"115","0","0","0","0","0","0","0","0","0","64.82499694824219","64.82499694824219","64.82499694824219","0","0","0","151.7998809814453","151.7998809814453","151.7998809814453","0","0","0","87.0114974975586","87.0114974975586","87.0114974975586","129.30337524414062","129.30337524414062","129.30337524414062","0","0","0"
"116","0","0","0","0","0","0","0","0","0","79.79818725585938","79.79818725585938","79.79818725585938","0","0","0","196.72305297851562","196.72305297851562","196.72305297851562","0","0","0","452.2876892089844","452.2876892089844","452.2876892089844","86.84164428710938","86.84164428710938","86.84164428710938","0","0","0"
"117","0","0","0","0","0","0","0","0","0","78.59288787841797","78.59288787841797","78.59288787841797","0","0","0","120.48793029785156","120.48793029785156","120.48793029785156","0","0","0","46.392860412597656","46.392860412597656","46.392860412597656","195.94447326660156","195.94447326660156","195.94447326660156","0","0","0"
"118","0","0","0","0","0","0","0","0","0","152.26193237304688","152.26193237304688","152.26193237304688","0","0","0","149.9834747314453","149.9834747314453","149.9834747314453","0","0","0","99.01954650878906","99.01954650878906","99.01954650878906","109.03218841552734","109.03218841552734","109.03218841552734","0","0","0"
"119","0","0","0","0","0","0","0","0","0","36.696929931640625","36.696929931640625","36.696929931640625","0","0","0","94.2810287475586","94.2810287475586","94.2810287475586","0","0","0","44.01106643676758","44.01106643676758","44.01106643676758","142.31796264648438","142.31796264648438","142.31796264648438","0","0","0"
"120","0","0","0","0","0","0","0","0","0","41.12895965576172","41.12895965576172","41.12895965576172","0","0","0","226.5858154296875","226.5858154296875","226.5858154296875","0","0","0","90.49640655517578","90.49640655517578","90.49640655517578","139.0004425048828","139.0004425048828","139.0004425048828","0","0","0"
"121","0","0","0","0","0","0","0","0","0","92.01715087890625","92.01715087890625","92.01715087890625","0","0","0","225.1127471923828","225.1127471923828","225.1127471923828","0","0","0","74.15320587158203","74.15320587158203","74.15320587158203","125.34220886230469","125.34220886230469","125.34220886230469","0","0","0"
"122","0","0","0","0","0","0","0","0","0","65.20748138427734","65.20748138427734","65.20748138427734","0","0","0","123.17721557617188","123.17721557617188","123.17721557617188","0","0","0","86.7219009399414","86.7219009399414","86.7219009399414","118.35694885253906","118.35694885253906","118.35694885253906","0","0","0"
"123","0","0","0","0","0","0","0","0","0","81.78665161132812","81.78665161132812","81.78665161132812","0","0","0","155.7717742919922","155.7717742919922","155.7717742919922","0","0","0","174.6602020263672","174.6602020263672","174.6602020263672","113.13936614990234","113.13936614990234","113.13936614990234","0","0","0"
"124","0","0","0","0","0","0","0","0","0","127.40589904785156","127.40589904785156","127.40589904785156","0","0","0","192.93711853027344","192.93711853027344","192.93711853027344","0","0","0","71.91018676757812","71.91018676757812","71.91018676757812","356.50164794921875","356.50164794921875","356.50164794921875","0","0","0"
"125","0","0","0","0","0","0","0","0","0","44.246971130371094","44.246971130371094","44.246971130371094","0","0","0","106.49998474121094","106.49998474121094","106.49998474121094","0","0","0","85.96202850341797","85.96202850341797","85.96202850341797","196.4528350830078","196.4528350830078","196.4528350830078","0","0","0"
"126","0","0","0","0","0","0","0","0","0","132.1664581298828","132.1664581298828","132.1664581298828","0","0","0","119.3370361328125","119.3370361328125","119.3370361328125","0","0","0","173.6602783203125","173.6602783203125","173.6602783203125","187.97361755371094","187.97361755371094","187.97361755371094","0","0","0"
"127","0","0","0","0","0","0","0","0","0","59.08759689331055","59.08759689331055","59.08759689331055","0","0","0","210.15956115722656","210.15956115722656","210.15956115722656","0","0","0","115.30587768554688","115.30587768554688","115.30587768554688","129.35179138183594","129.35179138183594","129.35179138183594","0","0","0"
"128","0","0","0","0","0","0","0","0","0","104.09420776367188","104.09420776367188","104.09420776367188","0","0","0","141.82823181152344","141.82823181152344","141.82823181152344","0","0","0","112.3293685913086","112.3293685913086","112.3293685913086","92.7116928100586","92.7116928100586","92.7116928100586","0","0","0"
"129","0","0","0","0","0","0","0","0","0","50.05473327636719","50.05473327636719","50.05473327636719","0","0","0","173.10914611816406","173.10914611816406","173.10914611816406","0","0","0","125.20767974853516","125.20767974853516","125.20767974853516","121.81526947021484","121.81526947021484","121.81526947021484","0","0","0"
"130","0","0","0","0","0","0","0","0","0","89.76708221435547","89.76708221435547","89.76708221435547","0","0","0","160.70516967773438","160.70516967773438","160.70516967773438","0","0","0","210.8011932373047","210.8011932373047","210.8011932373047","193.60641479492188","193.60641479492188","193.60641479492188","0","0","0"
"131","0","0","0","0","0","0","0","0","0","89.5784912109375","89.5784912109375","89.5784912109375","0","0","0","163.35162353515625","163.35162353515625","163.35162353515625","0","0","0","139.227294921875","139.227294921875","139.227294921875","149.96859741210938","149.96859741210938","149.96859741210938","0","0","0"
"132","0","0","0","0","0","0","0","0","0","37.88894271850586","37.88894271850586","37.88894271850586","0","0","0","232.5292205810547","232.5292205810547","232.5292205810547","0","0","0","99.07271575927734","99.07271575927734","99.07271575927734","104.5125961303711","104.5125961303711","104.5125961303711","0","0","0"
"133","0","0","0","0","0","0","0","0","0","104.27565002441406","104.27565002441406","104.27565002441406","0","0","0","155.64793395996094","155.64793395996094","155.64793395996094","0","0","0","134.96279907226562","134.96279907226562","134.96279907226562","165.0500030517578","165.0500030517578","165.0500030517578","0","0","0"
"134","0","0","0","0","0","0","0","0","0","57.089813232421875","57.089813232421875","57.089813232421875","0","0","0","121.50425720214844","121.50425720214844","121.50425720214844","0","0","0","101.5047607421875","101.5047607421875","101.5047607421875","284.0790100097656","284.0790100097656","284.0790100097656","0","0","0"
"135","0","0","0","0","0","0","0","0","0","185.50653076171875","185.50653076171875","185.50653076171875","0","0","0","105.04719543457031","105.04719543457031","105.04719543457031","0","0","0","105.2570571899414","105.2570571899414","105.2570571899414","125.31922149658203","125.31922149658203","125.31922149658203","0","0","0"
"136","0","0","0","0","0","0","0","0","0","70.19970703125","70.19970703125","70.19970703125","0","0","0","164.82003784179688","164.82003784179688","164.82003784179688","0","0","0","108.77031707763672","108.77031707763672","108.77031707763672","97.49901580810547","97.49901580810547","97.49901580810547","0","0","0"
"137","0","0","0","0","0","0","0","0","0","77.77503204345703","77.77503204345703","77.77503204345703","0","0","0","170.08340454101562","170.08340454101562","170.08340454101562","0","0","0","90.36177825927734","90.36177825927734","90.36177825927734","119.2436752319336","119.2436752319336","119.2436752319336","0","0","0"
"138","0","0","0","0","0","0","0","0","0","134.04443359375","134.04443359375","134.04443359375","0","0","0","187.29417419433594","187.29417419433594","187.29417419433594","0","0","0","83.03862762451172","83.03862762451172","83.03862762451172","174.7815704345703","174.7815704345703","174.7815704345703","0","0","0"
"139","0","0","0","0","0","0","0","0","0","47.891136169433594","47.891136169433594","47.891136169433594","0","0","0","190.57774353027344","190.57774353027344","190.57774353027344","0","0","0","146.691162109375","146.691162109375","146.691162109375","126.7844009399414","126.7844009399414","126.7844009399414","0","0","0"
"140","0","0","0","0","0","0","0","0","0","57.5059700012207","57.5059700012207","57.5059700012207","0","0","0","129.81971740722656","129.81971740722656","129.81971740722656","0","0","0","183.58653259277344","183.58653259277344","183.58653259277344","171.12274169921875","171.12274169921875","171.12274169921875","0","0","0"
"141","0","0","0","0","0","0","0","0","0","104.87776184082031","104.87776184082031","104.87776184082031","0","0","0","137.6295623779297","137.6295623779297","137.6295623779297","0","0","0","94.86588287353516","94.86588287353516","94.86588287353516","112.83221435546875","112.83221435546875","112.83221435546875","0","0","0"
"142","0","0","0","0","0","0","0","0","0","94.26946258544922","94.26946258544922","94.26946258544922","0","0","0","197.63589477539062","197.63589477539062","197.63589477539062","0","0","0","243.0563507080078","243.0563507080078","243.0563507080078","187.32179260253906","187.32179260253906","187.32179260253906","0","0","0"
"143","0","0","0","0","0","0","0","0","0","54.60776901245117","54.60776901245117","54.60776901245117","0","0","0","218.85682678222656","218.85682678222656","218.85682678222656","0","0","0","195.18276977539062","195.18276977539062","195.18276977539062","128.50355529785156","128.50355529785156","128.50355529785156","0","0","0"
"144","0","0","0","0","0","0","0","0","0","110.63092041015625","110.63092041015625","110.63092041015625","0","0","0","220.4598388671875","220.4598388671875","220.4598388671875","0","0","0","192.20843505859375","192.20843505859375","192.20843505859375","101.83757781982422","101.83757781982422","101.83757781982422","0","0","0"
"145","0","0","0","0","0","0","0","0","0","52.324012756347656","52.324012756347656","52.324012756347656","0","0","0","187.25143432617188","187.25143432617188","187.25143432617188","0","0","0","154.04425048828125","154.04425048828125","154.04425048828125","151.38241577148438","151.38241577148438","151.38241577148438","0","0","0"
"146","0","0","0","0","0","0","0","0","0","40.307891845703125","40.307891845703125","40.307891845703125","0","0","0","184.23765563964844","184.23765563964844","184.23765563964844","0","0","0","168.15310668945312","168.15310668945312","168.15310668945312","129.3269805908203","129.3269805908203","129.3269805908203","0","0","0"
"147","0","0","0","0","0","0","0","0","0","39.08059310913086","39.08059310913086","39.08059310913086","0","0","0","155.16439819335938","155.16439819335938","155.16439819335938","0","0","0","109.57540130615234","109.57540130615234","109.57540130615234","268.79022216796875","268.79022216796875","268.79022216796875","0","0","0"
"148","0","0","0","0","0","0","0","0","0","52.45203399658203","52.45203399658203","52.45203399658203","0","0","0","156.14891052246094","156.14891052246094","156.14891052246094","0","0","0","142.26943969726562","142.26943969726562","142.26943969726562","280.3555908203125","280.3555908203125","280.3555908203125","0","0","0"
"149","0","0","0","0","0","0","0","0","0","214.45724487304688","214.45724487304688","214.45724487304688","0","0","0","109.70587158203125","109.70587158203125","109.70587158203125","0","0","0","258.51141357421875","258.51141357421875","258.51141357421875","122.71492004394531","122.71492004394531","122.71492004394531","0","0","0"
"150","0","0","0","0","0","0","0","0","0","54.213069915771484","54.213069915771484","54.213069915771484","0","0","0","130.97731018066406","130.97731018066406","130.97731018066406","0","0","0","79.91438293457031","79.91438293457031","79.91438293457031","92.03740692138672","92.03740692138672","92.03740692138672","0","0","0"
"151","0","0","0","0","0","0","0","0","0","68.44706726074219","68.44706726074219","68.44706726074219","0","0","0","118.3394775390625","118.3394775390625","118.3394775390625","0","0","0","91.5835952758789","91.5835952758789","91.5835952758789","188.3201141357422","188.3201141357422","188.3201141357422","0","0","0"
"152","0","0","0","0","0","0","0","0","0","50.962947845458984","50.962947845458984","50.962947845458984","0","0","0","215.06675720214844","215.06675720214844","215.06675720214844","0","0","0","175.3279266357422","175.3279266357422","175.3279266357422","159.97854614257812","159.97854614257812","159.97854614257812","0","0","0"
"153","0","0","0","0","0","0","0","0","0","88.60628509521484","88.60628509521484","88.60628509521484","0","0","0","104.9371337890625","104.9371337890625","104.9371337890625","0","0","0","92.7120361328125","92.7120361328125","92.7120361328125","204.62744140625","204.62744140625","204.62744140625","0","0","0"
"154","0","0","0","0","0","0","0","0","0","52.82653045654297","52.82653045654297","52.82653045654297","0","0","0","177.7571258544922","177.7571258544922","177.7571258544922","0","0","0","127.42291259765625","127.42291259765625","127.42291259765625","130.5715789794922","130.5715789794922","130.5715789794922","0","0","0"
"155","0","0","0","0","0","0","0","0","0","50.0215950012207","50.0215950012207","50.0215950012207","0","0","0","182.69944763183594","182.69944763183594","182.69944763183594","0","0","0","103.85395050048828","103.85395050048828","103.85395050048828","147.21876525878906","147.21876525878906","147.21876525878906","0","0","0"
"156","0","0","0","0","0","0","0","0","0","60.9150276184082","60.9150276184082","60.9150276184082","0","0","0","126.75950622558594","126.75950622558594","126.75950622558594","0","0","0","93.01551818847656","93.01551818847656","93.01551818847656","143.1090850830078","143.1090850830078","143.1090850830078","0","0","0"
"157","0","0","0","0","0","0","0","0","0","61.80952072143555","61.80952072143555","61.80952072143555","0","0","0","114.46265411376953","114.46265411376953","114.46265411376953","0","0","0","162.07106018066406","162.07106018066406","162.07106018066406","219.5985565185547","219.5985565185547","219.5985565185547","0","0","0"
"158","0","0","0","0","0","0","0","0","0","53.432525634765625","53.432525634765625","53.432525634765625","0","0","0","167.1688995361328","167.1688995361328","167.1688995361328","0","0","0","136.6688995361328","136.6688995361328","136.6688995361328","176.68087768554688","176.68087768554688","176.68087768554688","0","0","0"
"159","0","0","0","0","0","0","0","0","0","85.15005493164062","85.15005493164062","85.15005493164062","0","0","0","131.4280548095703","131.4280548095703","131.4280548095703","0","0","0","225.5267333984375","225.5267333984375","225.5267333984375","162.86480712890625","162.86480712890625","162.86480712890625","0","0","0"
"160","0","0","0","0","0","0","0","0","0","72.37821960449219","72.37821960449219","72.37821960449219","0","0","0","179.79710388183594","179.79710388183594","179.79710388183594","0","0","0","165.26292419433594","165.26292419433594","165.26292419433594","218.23226928710938","218.23226928710938","218.23226928710938","0","0","0"
"161","0","0","0","0","0","0","0","0","0","89.34266662597656","89.34266662597656","89.34266662597656","0","0","0","215.04898071289062","215.04898071289062","215.04898071289062","0","0","0","62.35654067993164","62.35654067993164","62.35654067993164","109.38105010986328","109.38105010986328","109.38105010986328","0","0","0"
"162","0","0","0","0","0","0","0","0","0","131.75131225585938","131.75131225585938","131.75131225585938","0","0","0","143.20176696777344","143.20176696777344","143.20176696777344","0","0","0","112.53490447998047","112.53490447998047","112.53490447998047","107.61707305908203","107.61707305908203","107.61707305908203","0","0","0"
"163","0","0","0","0","0","0","0","0","0","68.51808166503906","68.51808166503906","68.51808166503906","0","0","0","462.6553649902344","462.6553649902344","462.6553649902344","0","0","0","225.80223083496094","225.80223083496094","225.80223083496094","79.2719955444336","79.2719955444336","79.2719955444336","0","0","0"
"164","0","0","0","0","0","0","0","0","0","163.44287109375","163.44287109375","163.44287109375","0","0","0","145.99525451660156","145.99525451660156","145.99525451660156","0","0","0","219.23416137695312","219.23416137695312","219.23416137695312","171.2596435546875","171.2596435546875","171.2596435546875","0","0","0"
"165","0","0","0","0","0","0","0","0","0","98.64434814453125","98.64434814453125","98.64434814453125","0","0","0","151.16452026367188","151.16452026367188","151.16452026367188","0","0","0","146.20628356933594","146.20628356933594","146.20628356933594","138.46237182617188","138.46237182617188","138.46237182617188","0","0","0"
"166","0","0","0","0","0","0","0","0","0","53.03199005126953","53.03199005126953","53.03199005126953","0","0","0","155.72425842285156","155.72425842285156","155.72425842285156","0","0","0","82.3281478881836","82.3281478881836","82.3281478881836","144.7367706298828","144.7367706298828","144.7367706298828","0","0","0"
"167","0","0","0","0","0","0","0","0","0","104.79337310791016","104.79337310791016","104.79337310791016","0","0","0","169.1277313232422","169.1277313232422","169.1277313232422","0","0","0","71.01353454589844","71.01353454589844","71.01353454589844","138.41970825195312","138.41970825195312","138.41970825195312","0","0","0"
"168","0","0","0","0","0","0","0","0","0","48.81889343261719","48.81889343261719","48.81889343261719","0","0","0","238.84706115722656","238.84706115722656","238.84706115722656","0","0","0","158.48126220703125","158.48126220703125","158.48126220703125","237.12815856933594","237.12815856933594","237.12815856933594","0","0","0"
"169","0","0","0","0","0","0","0","0","0","56.375099182128906","56.375099182128906","56.375099182128906","0","0","0","162.72080993652344","162.72080993652344","162.72080993652344","0","0","0","99.13356018066406","99.13356018066406","99.13356018066406","229.550048828125","229.550048828125","229.550048828125","0","0","0"
"170","0","0","0","0","0","0","0","0","0","97.87084197998047","97.87084197998047","97.87084197998047","0","0","0","137.53671264648438","137.53671264648438","137.53671264648438","0","0","0","136.2963104248047","136.2963104248047","136.2963104248047","112.91497802734375","112.91497802734375","112.91497802734375","0","0","0"
"171","0","0","0","0","0","0","0","0","0","143.13055419921875","143.13055419921875","143.13055419921875","0","0","0","125.0772933959961","125.0772933959961","125.0772933959961","0","0","0","103.40541076660156","103.40541076660156","103.40541076660156","175.70233154296875","175.70233154296875","175.70233154296875","0","0","0"
"172","0","0","0","0","0","0","0","0","0","91.12796783447266","91.12796783447266","91.12796783447266","0","0","0","100.64075469970703","100.64075469970703","100.64075469970703","0","0","0","158.9917755126953","158.9917755126953","158.9917755126953","167.1856231689453","167.1856231689453","167.1856231689453","0","0","0"
"173","0","0","0","0","0","0","0","0","0","46.78860855102539","46.78860855102539","46.78860855102539","0","0","0","117.4402084350586","117.4402084350586","117.4402084350586","0","0","0","191.54074096679688","191.54074096679688","191.54074096679688","164.125","164.125","164.125","0","0","0"
"174","0","0","0","0","0","0","0","0","0","48.54096984863281","48.54096984863281","48.54096984863281","0","0","0","146.3961181640625","146.3961181640625","146.3961181640625","0","0","0","126.3863525390625","126.3863525390625","126.3863525390625","184.71487426757812","184.71487426757812","184.71487426757812","0","0","0"
